student_id,target_credits,completed_credits,failure_prob
S_5036,13,73,0.0312
S_5037,15,40,0.0041
S_5038,13,23,0.0169
S_5039,14,74,0.0335
S_5040,20,15,0.0337
S_5041,11,17,0.004
S_5042,16,46,0.1113
S_5043,21,68,0.0249
S_5044,15,87,0.0533
S_5045,17,82,0.0668
S_5046,12,45,0.0376
S_5047,12,78,0.0112
S_5048,10,25,0.0963
S_5049,15,59,0.0373
S_5050,20,73,0.0233
S_5051,16,89,0.038
S_5052,15,9,0.0502
S_5053,13,12,0.1006
S_5054,13,8,0.0664
S_5055,12,65,0.0627
S_5056,12,68,0.0146
S_5057,16,1,0.0662
S_5058,21,78,0.0621
S_5059,17,91,0.0487
S_5060,13,13,0.063
S_5061,12,40,0.025
S_5062,12,101,0.0411
S_5063,21,82,0.0185
S_5064,17,36,0.0109
S_5065,16,89,0.0728
S_5066,18,106,0.0346
S_5067,17,37,0.0279
S_5068,8,82,0.0137
S_5069,11,11,0.0318
S_5070,18,7,0.0196
S_5071,21,70,0.0885
S_5072,19,59,0.0914
S_5073,14,97,0.0664
S_5074,16,93,0.0379
S_5075,12,34,0.0266
S_5076,16,61,0.0213
S_5077,15,90,0.0504
S_5078,15,32,0.0418
S_5079,17,43,0.0778
S_5080,15,7,0.038
S_5081,6,15,0.0167
S_5082,13,73,0.042
S_5083,12,59,0.054
S_5084,14,20,0.0441
S_5085,15,0,0.0249
S_5086,16,20,0.1079
S_5087,14,89,0.026
S_5088,14,11,0.0494
S_5089,7,48,0.0686
S_5090,18,28,0.0248
S_5091,15,65,0.0533
S_5092,14,61,0.0438
S_5093,14,117,0.0169
S_5094,10,92,0.0771
S_5095,20,112,0.0352
S_5096,13,69,0.0449
S_5097,10,88,0.0371
S_5098,14,107,0.0658
S_5099,15,4,0.0564
S_5100,18,109,0.0095
S_5101,14,25,0.0774
S_5102,14,84,0.1158
S_5103,12,92,0.0292
S_5104,10,13,0.0339
S_5105,11,114,0.0281
S_5106,16,111,0.0089
S_5107,16,78,0.0441
S_5108,17,18,0.022
S_5109,14,67,0.0747
S_5110,19,41,0.0599
S_5111,12,111,0.0244
S_5112,13,48,0.03
S_5113,14,83,0.1157
S_5114,14,76,0.0048
S_5115,12,32,0.1262
S_5116,12,64,0.106
S_5117,7,49,0.0536
S_5118,19,44,0.0125
S_5119,15,103,0.1149
S_5120,13,16,0.0308
S_5121,12,49,0.0503
S_5122,15,0,0.0106
S_5123,14,31,0.0304
S_5124,20,74,0.0302
S_5125,13,10,0.058
S_5126,14,32,0.0471
S_5127,17,105,0.0287
S_5128,16,83,0.0561
S_5129,11,8,0.1663
S_5130,16,119,0.0449
S_5131,18,113,0.011
S_5132,19,17,0.0237
S_5133,11,110,0.0649
S_5134,14,65,0.0557
S_5135,11,111,0.0424
S_5136,17,116,0.007
S_5137,15,83,0.0326
S_5138,18,34,0.0278
S_5139,16,110,0.0469
S_5140,12,68,0.0092
S_5141,15,40,0.0259
S_5142,12,55,0.0544
S_5143,11,48,0.1487
S_5144,13,112,0.0179
S_5145,15,98,0.0622
S_5146,12,3,0.0444
S_5147,15,1,0.0112
S_5148,10,8,0.0156
S_5149,9,73,0.0549
S_5150,20,97,0.0459
S_5151,13,61,0.0847
S_5152,14,64,0.0633
S_5153,13,28,0.0302
S_5154,16,55,0.0581
S_5155,15,30,0.0127
S_5156,17,32,0.0518
S_5157,15,46,0.0959
S_5158,14,5,0.1197
S_5159,18,114,0.0023
S_5160,13,109,0.0333
S_5161,14,95,0.0362
S_5162,14,68,0.109
S_5163,19,97,0.1599
S_5164,16,116,0.058
S_5165,15,34,0.0263
S_5166,8,43,0.0308
S_5167,16,87,0.0513
S_5168,17,77,0.0424
S_5169,17,98,0.013
S_5170,14,41,0.0399
S_5171,16,37,0.1238
S_5172,16,70,0.0503
S_5173,8,17,0.0282
S_5174,18,4,0.0178
S_5175,14,29,0.0652
S_5176,15,18,0.1153
S_5177,13,0,0.0134
S_5178,17,93,0.0341
S_5179,16,65,0.0245
S_5180,9,80,0.0383
S_5181,12,19,0.0591
S_5182,19,30,0.053
S_5183,17,7,0.0082
S_5184,14,119,0.0494
S_5185,14,12,0.0391
S_5186,12,10,0.142
S_5187,12,73,0.0413
S_5188,15,39,0.0973
S_5189,19,106,0.0507
S_5190,14,99,0.0922
S_5191,15,104,0.0375
S_5192,12,88,0.0411
S_5193,14,15,0.028
S_5194,16,7,0.0241
S_5195,20,7,0.0422
S_5196,18,96,0.085
S_5197,18,78,0.0205
S_5198,13,117,0.0513
S_5199,12,77,0.0282
S_5200,15,29,0.0258
S_5201,13,10,0.0881
S_5202,13,43,0.1163
S_5203,15,23,0.0306
S_5204,16,75,0.0147
S_5205,18,11,0.0287
S_5206,16,92,0.0513
S_5207,15,83,0.0391
S_5208,12,88,0.0374
S_5209,18,115,0.0589
S_5210,17,78,0.0455
S_5211,13,94,0.0428
S_5212,17,10,0.0437
S_5213,15,113,0.0224
S_5214,18,26,0.1302
S_5215,14,59,0.0661
S_5216,14,114,0.0781
S_5217,10,21,0.0565
S_5218,13,4,0.0202
S_5219,19,35,0.0253
S_5220,21,18,0.0512
S_5221,16,80,0.084
S_5222,13,33,0.0174
S_5223,14,7,0.0438
S_5224,14,107,0.0399
S_5225,14,5,0.0431
S_5226,17,32,0.0387
S_5227,10,28,0.0443
S_5228,15,2,0.0768
S_5229,20,19,0.0984
S_5230,18,97,0.0463
S_5231,21,4,0.1391
S_5232,14,2,0.0182
S_5233,13,76,0.0715
S_5234,15,10,0.0668
S_5235,12,44,0.128
S_5236,13,0,0.0312
S_5237,14,43,0.017
S_5238,18,38,0.0554
S_5239,17,73,0.044
S_5240,16,59,0.0727
S_5241,15,81,0.0831
S_5242,20,112,0.0235
S_5243,16,95,0.0818
S_5244,12,112,0.032
S_5245,15,6,0.0206
S_5246,12,118,0.046
S_5247,13,38,0.0798
S_5248,19,33,0.0862
S_5249,15,48,0.1165
S_5250,15,93,0.033
S_5251,15,114,0.0649
S_5252,14,66,0.0548
S_5253,8,18,0.0283
S_5254,17,25,0.0463
S_5255,17,48,0.0413
S_5256,15,43,0.0204
S_5257,12,28,0.0156
S_5258,20,102,0.0374
S_5259,13,33,0.0099
S_5260,12,71,0.1055
S_5261,15,57,0.0374
S_5262,17,110,0.0209
S_5263,16,75,0.042
S_5264,16,39,0.0135
S_5265,18,76,0.0545
S_5266,15,38,0.0814
S_5267,19,10,0.0391
S_5268,16,58,0.0334
S_5269,14,103,0.0691
S_5270,13,109,0.0493
S_5271,19,65,0.0134
S_5272,16,83,0.045
S_5273,14,73,0.0864
S_5274,13,97,0.0223
S_5275,11,12,0.0529
S_5276,20,48,0.0083
S_5277,16,30,0.0192
S_5278,19,0,0.1162
S_5279,21,99,0.0027
S_5280,20,16,0.0135
S_5281,13,38,0.0776
S_5282,21,104,0.105
S_5283,17,86,0.1578
S_5284,11,68,0.026
S_5285,15,37,0.0285
S_5286,15,61,0.0367
S_5287,16,6,0.0259
S_5288,15,87,0.0399
S_5289,16,28,0.0166
S_5290,12,57,0.0159
S_5291,15,11,0.0376
S_5292,13,85,0.011
S_5293,15,107,0.0268
S_5294,14,54,0.0283
S_5295,13,9,0.0588
S_5296,17,113,0.1076
S_5297,16,53,0.0663
S_5298,16,9,0.0401
S_5299,13,22,0.0075
S_5300,16,14,0.0323
S_5301,14,23,0.0292
S_5302,13,18,0.0651
S_5303,18,110,0.0244
S_5304,17,25,0.0507
S_5305,5,53,0.0504
S_5306,8,87,0.0145
S_5307,19,81,0.0852
S_5308,11,114,0.0356
S_5309,11,115,0.0346
S_5310,14,68,0.0134
S_5311,15,90,0.077
S_5312,13,46,0.0245
S_5313,5,51,0.0058
S_5314,15,12,0.0386
S_5315,20,80,0.0915
S_5316,10,32,0.0457
S_5317,19,9,0.0558
S_5318,14,11,0.0345
S_5319,20,86,0.0096
S_5320,16,27,0.0305
S_5321,13,92,0.0651
S_5322,16,108,0.0575
S_5323,18,40,0.0292
S_5324,10,95,0.0691
S_5325,15,51,0.0111
S_5326,18,92,0.0135
S_5327,13,36,0.0702
S_5328,11,111,0.0142
S_5329,21,118,0.0169
S_5330,9,46,0.0161
S_5331,14,23,0.0071
S_5332,14,82,0.046
S_5333,21,70,0.0379
S_5334,8,118,0.0956
S_5335,14,97,0.0658
S_5336,13,100,0.0749
S_5337,13,87,0.0761
S_5338,19,42,0.029
S_5339,12,112,0.0602
S_5340,11,55,0.0135
S_5341,11,47,0.0613
S_5342,15,23,0.0583
S_5343,14,36,0.0419
S_5344,14,0,0.0465
S_5345,13,79,0.0133
S_5346,19,72,0.0248
S_5347,9,48,0.1124
S_5348,18,116,0.0397
S_5349,10,83,0.0433
S_5350,18,29,0.0144
S_5351,17,45,0.0095
S_5352,16,61,0.0675
S_5353,14,65,0.0977
S_5354,13,33,0.0147
S_5355,15,29,0.0205
S_5356,18,35,0.119
S_5357,14,115,0.012
S_5358,13,43,0.0259
S_5359,14,44,0.014
S_5360,14,86,0.0383
S_5361,14,19,0.0246
S_5362,19,77,0.0285
S_5363,12,79,0.0829
S_5364,18,7,0.0255
S_5365,17,22,0.0196
S_5366,10,55,0.1011
S_5367,12,100,0.0423
S_5368,14,87,0.0433
S_5369,14,104,0.0489
S_5370,13,102,0.0785
S_5371,18,61,0.0554
S_5372,15,74,0.1095
S_5373,15,110,0.0618
S_5374,18,88,0.005
S_5375,12,42,0.0161
S_5376,13,42,0.0271
S_5377,13,43,0.0483
S_5378,10,59,0.023
S_5379,14,43,0.0247
S_5380,16,22,0.1367
S_5381,11,71,0.0157
S_5382,11,104,0.089
S_5383,15,59,0.0247
S_5384,16,26,0.0317
S_5385,14,97,0.1294
S_5386,13,90,0.0947
S_5387,19,84,0.0229
S_5388,13,80,0.0838
S_5389,19,93,0.0628
S_5390,13,99,0.0457
S_5391,16,107,0.0901
S_5392,13,73,0.0352
S_5393,13,47,0.0373
S_5394,13,10,0.012
S_5395,17,86,0.1042
S_5396,19,16,0.0758
S_5397,15,104,0.0726
S_5398,11,48,0.0591
S_5399,16,105,0.0702
S_5400,19,62,0.053
S_5401,17,54,0.0047
S_5402,10,43,0.0633
S_5403,13,7,0.0725
S_5404,12,1,0.0425
S_5405,15,61,0.0255
S_5406,16,108,0.0513
S_5407,18,70,0.0313
S_5408,16,103,0.0391
S_5409,19,119,0.0349
S_5410,20,21,0.0291
S_5411,19,79,0.0435
S_5412,12,50,0.0082
S_5413,17,25,0.0767
S_5414,16,28,0.0566
S_5415,20,29,0.0581
S_5416,21,87,0.0755
S_5417,13,42,0.044
S_5418,15,30,0.0472
S_5419,15,106,0.0636
S_5420,18,4,0.0573
S_5421,14,88,0.0679
S_5422,17,115,0.0279
S_5423,15,75,0.0936
S_5424,10,65,0.0278
S_5425,15,7,0.111
S_5426,15,60,0.0315
S_5427,16,43,0.0758
S_5428,18,93,0.1475
S_5429,14,97,0.004
S_5430,12,20,0.1426
S_5431,19,62,0.1312
S_5432,13,103,0.0211
S_5433,15,74,0.0519
S_5434,15,57,0.0501
S_5435,10,107,0.1198
S_5436,19,115,0.0437
S_5437,16,28,0.065
S_5438,17,21,0.071
S_5439,19,103,0.1008
S_5440,14,29,0.0234
S_5441,17,101,0.0394
S_5442,15,36,0.0425
S_5443,17,2,0.044
S_5444,14,50,0.0657
S_5445,20,4,0.0557
S_5446,11,24,0.0233
S_5447,19,57,0.0173
S_5448,19,4,0.0278
S_5449,16,3,0.0368
S_5450,15,18,0.02
S_5451,19,55,0.0014
S_5452,18,116,0.058
S_5453,12,11,0.0317
S_5454,17,74,0.0503
S_5455,14,59,0.0294
S_5456,16,7,0.0081
S_5457,17,4,0.0178
S_5458,12,26,0.0424
S_5459,11,82,0.0516
S_5460,13,115,0.0074
S_5461,19,66,0.1026
S_5462,15,5,0.0598
S_5463,19,30,0.0279
S_5464,20,113,0.0547
S_5465,15,1,0.1063
S_5466,16,72,0.0116
S_5467,17,21,0.0143
S_5468,9,7,0.0703
S_5469,13,30,0.0084
S_5470,15,112,0.054
S_5471,18,91,0.0674
S_5472,10,20,0.0975
S_5473,17,7,0.1239
S_5474,13,59,0.089
S_5475,16,6,0.0161
S_5476,14,48,0.0509
S_5477,14,96,0.0555
S_5478,13,60,0.0179
S_5479,14,107,0.0174
S_5480,18,94,0.0341
S_5481,12,66,0.0329
S_5482,11,94,0.1211
S_5483,11,11,0.1085
S_5484,13,24,0.037
S_5485,14,84,0.0528
S_5486,15,0,0.0143
S_5487,14,0,0.0538
S_5488,13,45,0.0559
S_5489,21,104,0.049
S_5490,17,117,0.072
S_5491,13,77,0.0986
S_5492,15,114,0.0474
S_5493,18,101,0.1079
S_5494,13,24,0.0545
S_5495,14,48,0.073
S_5496,14,74,0.0269
S_5497,18,18,0.0099
S_5498,16,37,0.0762
S_5499,13,90,0.0063
S_5500,21,41,0.049
S_5501,12,111,0.0479
S_5502,15,48,0.0372
S_5503,18,26,0.0395
S_5504,14,25,0.0814
S_5505,14,82,0.0032
S_5506,16,44,0.0383
S_5507,15,28,0.1437
S_5508,12,83,0.0686
S_5509,17,50,0.1054
S_5510,12,101,0.0685
S_5511,11,65,0.0483
S_5512,15,116,0.026
S_5513,12,44,0.1107
S_5514,15,33,0.0579
S_5515,16,77,0.0163
S_5516,15,85,0.063
S_5517,21,2,0.0276
S_5518,19,80,0.0426
S_5519,17,21,0.0276
S_5520,16,115,0.05
S_5521,17,69,0.104
S_5522,15,15,0.0237
S_5523,15,6,0.0024
S_5524,15,105,0.0666
S_5525,14,102,0.0411
S_5526,21,52,0.0595
S_5527,12,10,0.0581
S_5528,18,46,0.0255
S_5529,17,91,0.0456
S_5530,17,79,0.0096
S_5531,15,103,0.0839
S_5532,12,90,0.0629
S_5533,16,39,0.0674
S_5534,16,40,0.012
S_5535,21,77,0.0174
S_5536,17,37,0.0335
S_5537,16,104,0.0475
S_5538,15,39,0.0021
S_5539,14,58,0.0519
S_5540,16,5,0.0174
S_5541,17,14,0.0335
S_5542,13,15,0.098
S_5543,14,41,0.0135
S_5544,12,13,0.0109
S_5545,17,54,0.0549
S_5546,18,32,0.0247
S_5547,7,32,0.0182
S_5548,14,53,0.0446
S_5549,20,102,0.0278
S_5550,17,91,0.1288
S_5551,16,106,0.0399
S_5552,11,118,0.0278
S_5553,18,1,0.0123
S_5554,15,83,0.0851
S_5555,17,14,0.0349
S_5556,21,112,0.0469
S_5557,11,27,0.0144
S_5558,19,41,0.0281
S_5559,14,117,0.0239
S_5560,19,104,0.0133
S_5561,13,5,0.042
S_5562,12,5,0.0655
S_5563,17,98,0.037
S_5564,10,8,0.1451
S_5565,13,102,0.1255
S_5566,13,110,0.0162
S_5567,13,2,0.0756
S_5568,17,26,0.0587
S_5569,17,2,0.0229
S_5570,15,8,0.0442
S_5571,13,64,0.0566
S_5572,14,87,0.0526
S_5573,11,57,0.0315
S_5574,11,46,0.0814
S_5575,13,24,0.0284
S_5576,11,28,0.046
S_5577,15,69,0.0448
S_5578,17,102,0.0315
S_5579,15,48,0.0624
S_5580,12,112,0.0292
S_5581,14,6,0.0911
S_5582,18,99,0.0524
S_5583,18,40,0.0168
S_5584,11,104,0.0237
S_5585,16,110,0.0144
S_5586,12,84,0.0855
S_5587,18,42,0.0382
S_5588,19,54,0.1376
S_5589,7,66,0.0585
S_5590,12,55,0.0252
S_5591,16,94,0.1056
S_5592,8,92,0.0253
S_5593,19,1,0.0119
S_5594,16,18,0.0755
S_5595,10,43,0.0103
S_5596,18,80,0.0964
S_5597,18,27,0.0583
S_5598,17,38,0.0314
S_5599,16,55,0.048
S_5600,17,70,0.0402
S_5601,11,108,0.0493
S_5602,15,96,0.0123
S_5603,12,43,0.0189
S_5604,18,92,0.0118
S_5605,15,99,0.0464
S_5606,8,62,0.0846
S_5607,10,35,0.0493
S_5608,14,113,0.0724
S_5609,13,115,0.0296
S_5610,13,26,0.0194
S_5611,12,94,0.0684
S_5612,12,5,0.0445
S_5613,16,0,0.0137
S_5614,17,42,0.0673
S_5615,15,55,0.0549
S_5616,16,65,0.0385
S_5617,15,45,0.0149
S_5618,10,15,0.1478
S_5619,19,41,0.0136
S_5620,19,98,0.0271
S_5621,16,40,0.0595
S_5622,11,71,0.0784
S_5623,10,81,0.0139
S_5624,12,87,0.0327
S_5625,21,58,0.0696
S_5626,16,15,0.0254
S_5627,15,108,0.0591
S_5628,15,31,0.0347
S_5629,13,40,0.0172
S_5630,14,92,0.0477
S_5631,15,91,0.0443
S_5632,13,107,0.048
S_5633,11,4,0.0224
S_5634,15,104,0.0259
S_5635,12,95,0.1193
S_5636,18,63,0.0507
S_5637,16,19,0.0421
S_5638,14,65,0.1685
S_5639,12,23,0.0159
S_5640,17,115,0.0151
S_5641,17,85,0.0817
S_5642,13,71,0.0443
S_5643,16,97,0.0325
S_5644,12,63,0.0411
S_5645,15,7,0.0433
S_5646,12,31,0.0686
S_5647,13,117,0.0473
S_5648,17,102,0.0609
S_5649,18,111,0.0297
S_5650,10,11,0.1458
S_5651,14,29,0.0444
S_5652,17,7,0.0259
S_5653,11,98,0.0301
S_5654,13,20,0.0664
S_5655,16,49,0.0537
S_5656,13,32,0.0155
S_5657,11,111,0.0563
S_5658,13,73,0.0428
S_5659,14,95,0.0428
S_5660,19,72,0.0869
S_5661,21,73,0.0381
S_5662,16,45,0.0503
S_5663,15,28,0.0916
S_5664,11,41,0.0799
S_5665,10,35,0.0293
S_5666,18,82,0.0267
S_5667,10,50,0.0246
S_5668,16,66,0.1083
S_5669,21,92,0.0252
S_5670,11,31,0.1074
S_5671,9,50,0.0331
S_5672,16,62,0.0517
S_5673,18,6,0.0407
S_5674,12,18,0.0103
S_5675,17,7,0.0504
S_5676,18,90,0.0675
S_5677,16,35,0.1138
S_5678,13,50,0.0275
S_5679,17,80,0.0548
S_5680,13,115,0.0091
S_5681,14,97,0.0544
S_5682,13,6,0.0264
S_5683,15,36,0.1275
S_5684,15,5,0.0422
S_5685,14,7,0.0011
S_5686,14,15,0.0179
S_5687,16,38,0.053
S_5688,12,27,0.0327
S_5689,12,42,0.0341
S_5690,18,98,0.0595
S_5691,17,95,0.0109
S_5692,12,42,0.025
S_5693,12,79,0.0481
S_5694,12,44,0.2234
S_5695,9,46,0.026
S_5696,17,81,0.0506
S_5697,16,46,0.0167
S_5698,12,65,0.0334
S_5699,17,13,0.0508
S_5700,17,64,0.0406
S_5701,14,89,0.0837
S_5702,16,106,0.0217
S_5703,16,17,0.1035
S_5704,14,49,0.0139
S_5705,15,58,0.0499
S_5706,16,108,0.0171
S_5707,15,30,0.0077
S_5708,13,19,0.043
S_5709,13,16,0.038
S_5710,19,18,0.0266
S_5711,13,104,0.0946
S_5712,11,74,0.0507
S_5713,18,50,0.0536
S_5714,14,104,0.0238
S_5715,14,35,0.031
S_5716,14,111,0.0148
S_5717,18,91,0.0301
S_5718,12,2,0.0845
S_5719,18,55,0.0086
S_5720,15,101,0.0871
S_5721,17,47,0.0711
S_5722,13,118,0.0103
S_5723,21,101,0.0331
S_5724,14,90,0.0157
S_5725,14,16,0.0482
S_5726,12,12,0.0363
S_5727,14,76,0.0185
S_5728,12,79,0.0149
S_5729,21,17,0.0509
S_5730,9,102,0.024
S_5731,8,104,0.0271
S_5732,13,49,0.0531
S_5733,16,72,0.069
S_5734,19,61,0.0418
S_5735,15,4,0.0522
S_5736,14,10,0.0543
S_5737,15,93,0.095
S_5738,17,58,0.1285
S_5739,11,73,0.0235
S_5740,17,73,0.0165
S_5741,9,45,0.0279
S_5742,14,3,0.0387
S_5743,14,94,0.0729
S_5744,10,56,0.0379
S_5745,15,16,0.017
S_5746,13,2,0.0207
S_5747,15,2,0.1176
S_5748,15,4,0.0303
S_5749,16,18,0.0163
S_5750,13,27,0.0298
S_5751,15,29,0.0076
S_5752,18,75,0.0278
S_5753,17,28,0.0761
S_5754,15,80,0.0699
S_5755,12,98,0.0061
S_5756,7,46,0.0155
S_5757,9,86,0.0608
S_5758,16,12,0.0396
S_5759,12,39,0.141
S_5760,11,81,0.0133
S_5761,13,111,0.0136
S_5762,14,73,0.0158
S_5763,15,43,0.0602
S_5764,12,37,0.0157
S_5765,17,46,0.0192
S_5766,14,78,0.0446
S_5767,14,39,0.0409
S_5768,12,56,0.0628
S_5769,20,91,0.0205
S_5770,14,28,0.0344
S_5771,16,85,0.0851
S_5772,15,91,0.0881
S_5773,18,103,0.0294
S_5774,12,2,0.0647
S_5775,16,13,0.0234
S_5776,14,114,0.0738
S_5777,15,15,0.0236
S_5778,13,58,0.0468
S_5779,20,20,0.0485
S_5780,14,97,0.0467
S_5781,10,11,0.0574
S_5782,14,10,0.0501
S_5783,15,60,0.0617
S_5784,15,28,0.0325
S_5785,11,79,0.0641
S_5786,11,82,0.041
S_5787,20,70,0.0567
S_5788,14,100,0.042
S_5789,14,83,0.0151
S_5790,21,22,0.0201
S_5791,17,9,0.2126
S_5792,14,89,0.0322
S_5793,15,88,0.0245
S_5794,20,102,0.0556
S_5795,13,24,0.0934
S_5796,17,26,0.0637
S_5797,17,69,0.022
S_5798,15,18,0.0381
S_5799,13,35,0.013
S_5800,16,97,0.0066
S_5801,14,40,0.0261
S_5802,17,1,0.0374
S_5803,10,78,0.1082
S_5804,21,21,0.0315
S_5805,16,23,0.0781
S_5806,16,1,0.0511
S_5807,21,69,0.0184
S_5808,13,67,0.0301
S_5809,12,11,0.1255
S_5810,14,6,0.1134
S_5811,21,58,0.0401
S_5812,14,93,0.0135
S_5813,21,114,0.0044
S_5814,13,9,0.0231
S_5815,7,84,0.0304
S_5816,9,22,0.0434
S_5817,16,4,0.1372
S_5818,16,40,0.0562
S_5819,16,68,0.0455
S_5820,11,72,0.0206
S_5821,11,5,0.0683
S_5822,10,111,0.0604
S_5823,14,6,0.0215
S_5824,16,26,0.0231
S_5825,18,51,0.0388
S_5826,17,113,0.0534
S_5827,15,118,0.0462
S_5828,21,0,0.0155
S_5829,15,26,0.0109
S_5830,8,60,0.0462
S_5831,11,83,0.0202
S_5832,15,78,0.0934
S_5833,10,30,0.0539
S_5834,18,23,0.1493
S_5835,15,1,0.0335
S_5836,19,101,0.1118
S_5837,15,45,0.0502
S_5838,7,103,0.0485
S_5839,19,38,0.0386
S_5840,14,90,0.1353
S_5841,14,8,0.044
S_5842,16,97,0.0267
S_5843,14,106,0.0063
S_5844,16,31,0.0219
S_5845,15,17,0.0093
S_5846,14,23,0.0075
S_5847,10,104,0.1108
S_5848,15,34,0.0126
S_5849,14,27,0.0468
S_5850,17,117,0.0438
S_5851,17,80,0.0714
S_5852,14,99,0.006
S_5853,14,89,0.1031
S_5854,18,44,0.0228
S_5855,17,103,0.0435
S_5856,13,70,0.0808
S_5857,10,78,0.0577
S_5858,20,39,0.0106
S_5859,17,117,0.0106
S_5860,17,102,0.0336
S_5861,11,17,0.0245
S_5862,17,24,0.0771
S_5863,12,89,0.069
S_5864,18,3,0.0554
S_5865,14,40,0.0676
S_5866,11,63,0.0693
S_5867,15,24,0.0234
S_5868,16,104,0.0152
S_5869,16,106,0.0373
S_5870,15,114,0.0324
S_5871,8,17,0.075
S_5872,19,9,0.0261
S_5873,16,66,0.1075
S_5874,15,95,0.0582
S_5875,18,34,0.0891
S_5876,11,28,0.0145
S_5877,13,62,0.0278
S_5878,18,57,0.0943
S_5879,21,57,0.0453
S_5880,13,48,0.0189
S_5881,9,87,0.101
S_5882,17,73,0.0311
S_5883,19,58,0.0683
S_5884,9,86,0.0547
S_5885,14,31,0.1163
S_5886,18,107,0.0232
S_5887,19,46,0.0306
S_5888,10,39,0.0927
S_5889,14,65,0.0051
S_5890,13,32,0.0224
S_5891,11,32,0.0034
S_5892,15,9,0.0664
S_5893,15,78,0.1997
S_5894,20,109,0.0624
S_5895,7,82,0.0881
S_5896,16,68,0.0435
S_5897,12,85,0.0568
S_5898,11,115,0.0442
S_5899,14,40,0.0515
S_5900,15,51,0.039
S_5901,13,34,0.0457
S_5902,14,2,0.0775
S_5903,14,41,0.0408
S_5904,16,8,0.0241
S_5905,18,103,0.0458
S_5906,14,85,0.0232
S_5907,15,36,0.1526
S_5908,15,39,0.0281
S_5909,20,68,0.0694
S_5910,16,95,0.0402
S_5911,16,86,0.0525
S_5912,14,3,0.0538
S_5913,15,94,0.0238
S_5914,9,105,0.0323
S_5915,13,10,0.044
S_5916,16,92,0.0117
S_5917,15,30,0.0107
S_5918,14,20,0.0289
S_5919,19,65,0.0497
S_5920,16,66,0.0123
S_5921,11,56,0.0418
S_5922,10,108,0.064
S_5923,17,28,0.0324
S_5924,12,72,0.0327
S_5925,15,49,0.056
S_5926,17,104,0.0632
S_5927,15,15,0.0478
S_5928,19,9,0.0866
S_5929,14,119,0.0112
S_5930,15,69,0.0164
S_5931,13,109,0.0026
S_5932,14,48,0.0375
S_5933,17,72,0.0671
S_5934,17,83,0.0253
S_5935,10,118,0.0183
S_5936,12,13,0.0168
S_5937,15,14,0.026
S_5938,16,62,0.0294
S_5939,11,6,0.1033
S_5940,13,87,0.0373
S_5941,16,118,0.0469
S_5942,17,97,0.0845
S_5943,16,31,0.0246
S_5944,14,95,0.0376
S_5945,12,75,0.0139
S_5946,13,14,0.0174
S_5947,18,67,0.0984
S_5948,17,107,0.0474
S_5949,12,34,0.0183
S_5950,19,79,0.0185
S_5951,12,4,0.0524
S_5952,15,100,0.0155
S_5953,11,24,0.0758
S_5954,20,73,0.0934
S_5955,17,62,0.0149
S_5956,15,65,0.0653
S_5957,13,30,0.0599
S_5958,21,67,0.0136
S_5959,16,72,0.0578
S_5960,21,51,0.0633
S_5961,15,75,0.0121
S_5962,15,22,0.0764
S_5963,17,61,0.0159
S_5964,15,86,0.0239
S_5965,15,44,0.0829
S_5966,16,49,0.0798
S_5967,17,19,0.0442
S_5968,12,73,0.0884
S_5969,15,14,0.0272
S_5970,13,60,0.0128
S_5971,16,25,0.0309
S_5972,15,23,0.0131
S_5973,13,11,0.0911
S_5974,19,42,0.0095
S_5975,18,104,0.0575
S_5976,18,72,0.0074
S_5977,18,93,0.078
S_5978,16,13,0.0539
S_5979,17,37,0.0048
S_5980,14,46,0.0082
S_5981,19,103,0.0761
S_5982,15,79,0.0595
S_5983,13,58,0.0772
S_5984,16,36,0.0464
S_5985,13,91,0.0788
S_5986,17,106,0.1137
S_5987,17,64,0.0104
S_5988,17,5,0.0634
S_5989,10,32,0.0119
S_5990,9,89,0.0629
S_5991,15,46,0.0148
S_5992,15,75,0.0393
S_5993,19,62,0.041
S_5994,13,108,0.098
S_5995,12,36,0.0688
S_5996,12,53,0.0561
S_5997,11,7,0.0586
S_5998,13,96,0.0375
S_5999,11,39,0.0516
S_6000,15,86,0.0435
S_6001,15,0,0.0539
S_6002,12,104,0.0175
S_6003,12,116,0.0165
S_6004,11,56,0.0195
S_6005,7,57,0.0349
S_6006,12,73,0.023
S_6007,13,117,0.0741
S_6008,8,67,0.0087
S_6009,19,8,0.0399
S_6010,17,67,0.0946
S_6011,14,50,0.099
S_6012,8,91,0.0341
S_6013,18,36,0.0976
S_6014,13,110,0.0456
S_6015,10,96,0.0761
S_6016,11,39,0.037
S_6017,13,42,0.0346
S_6018,12,62,0.071
S_6019,13,11,0.0863
S_6020,9,82,0.023
S_6021,19,73,0.1485
S_6022,17,38,0.0133
S_6023,12,76,0.1044
S_6024,17,11,0.0095
S_6025,13,114,0.079
S_6026,15,8,0.0282
S_6027,11,39,0.0441
S_6028,16,116,0.0519
S_6029,17,47,0.0739
S_6030,15,106,0.0813
S_6031,13,18,0.0453
S_6032,9,8,0.0424
S_6033,17,12,0.0479
S_6034,14,116,0.0267
S_6035,12,10,0.1023
S_6036,13,78,0.0737
S_6037,15,52,0.0212
S_6038,11,103,0.0246
S_6039,16,35,0.055
S_6040,14,3,0.0107
S_6041,12,89,0.0478
